adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[],1215023,de,City Run,Experimental short film,0.992,,2023-11-16,City Run,False,0.0,0
False,,[],1205250,es,Esperando a Godoy,"The film centers on a town in Santiago, where Juan Luis Godoy, a worker who dabbles in literature, has a verbal confrontation with a novelist (Waldo Rojas) who, representing Editorial Quimantú, has gone to propose to the villagers a literary workshop where they would study Georg Lukács, socialist realism, superstructure and class consciousness, among other theoretical issues. Godoy, for whom the important thing is not the technique but the creation, discusses this offer but, in the end, the project is approved.",1.153,,2023-11-30,Esperando a Godoy,False,0.0,0
False,/2xrxU4zQAzA8Scxh0ZCUMv4V6qD.jpg,[],1118420,pl,Moje stare,"After 50 years, Zofia and Ania are deciding to go on their last journey together to fight for their old love.",1.088,/mYPBSuIlsFo9vitDsqDKPGuFmMB.jpg,2023-05-28,My Old Gals,False,0.0,0
False,/loGy6Lh06REU34MZ3FIM0G2Nv58.jpg,[35],1091489,en,Cake Bomb,"Two different, fashionable women are having lunch in a London restaurant. They seem to be doing this on a regular. They start talking about trainees and why women are more adept at doing their ""profession"" than men. This women versus men dialogue becomes our key dialogue for the short. The two women turn out to be part of a ""spy"" organization. While the two talk, a dashing male agent comes in the restaurant. He takes a seat by the bar. The two women explain who he is, a smug member of their opposition all-male program. Young trainees start the process of building a bomb that is being put in a birthday cake. Later, the waitress brings the birthday cake to the man with a candle on it. What happens next? Something sinister or is it just a training lesson?",1.367,/qCEaszM7atcNbSLSQcKOe0Z3yeK.jpg,2023-02-07,Cake Bomb,False,8.0,2
False,,[],1186030,en,Image Book,"When asked to create something for the “Où en êtes-vous?” (“Where Are You?”) collection commissioned and posed by the Centre Pompidou in Paris, Haynes’s response was this behind-the-scenes film made during the production of May December, which evokes Ingmar Bergman’s Persona and Jean-Luc Godard’s Two or Three Things I Know About Her in its metacinematic exploration of identity.",2.058,/5oB5gFPlTzlSrKVMgAhtTzXWxBz.jpg,2023-02-10,Image Book,False,0.0,0
False,,[],1169469,en,Stuck in Greece: An LGBT Refugee Crisis,"When brought to Athens, Greece in 2016 for a screening of his film Daddy, actor and filmmaker Gerald McCullouch (CSI, Physical, the BearCity trilogy) unexpectedly meets a group of LGBT refugees fleeing persecution from their communities, their governments, and their families who now find themselves trapped in Greece. Unable to move on to other parts of the EU, they face abuse, torture, rape and murder in the refugee camps so many are forced into a life of displacement. For years. Confounded by their circumstances, Gerald is compelled to document his education of a crisis facing countless members of his community who came to Greece under desperately different circumstances.",1.208,/usulI6QUlHiWw0MCyF3TFbwvbxL.jpg,2023-09-28,Stuck in Greece: An LGBT Refugee Crisis,False,0.0,0
False,,[],1164520,en,Pop-Off!,"Drew is your typical, self-conscious, uncertain, anxiety-ridden, 20-something gay man, and he's about to have a big, big hookup with a very, very hot stud. Everything has got to be perfect... the room, the ambiance, and the accessories. That's where a bottle of poppers comes into play, as any good hookup host might have available. Unfortunately for Drew, the perfect hookup does not go as planned.",0.991,/weYQsKzY4vRFZsqwP3v3SJzqwR0.jpg,2023-05-26,Pop-Off!,False,0.0,0
False,/2nsvwHArhggYxztpAO47KkF3262.jpg,[99],1153907,en,Explorer: Lost in the Arctic,"Sir John Franklin set off from England in 1845 with two ships and 129 men to be the first to navigate the Northwest Passage, a new trade route over the top of the world, when Franklin’s ships vanished without a trace. Now, a team of explorers attempts to solve the mystery by retracing Franklin’s route in search of his long-lost tomb.",2.313,/fxDoLipknI1jEwTldgEiSjFvwtf.jpg,2023-08-24,Explorer: Lost in the Arctic,False,7.3,5
False,,[],1118628,en,The Redemption of Ricky Grey,"Six months after the events of ""The Revelations of Gavin Grey"", Ricky finds himself dealing with the consequences of his brother's actions in ways he never imagined while his mothers have to make an unbearable decision.",0.991,/zOxPMN2FoIiNQKfixEFxW1gGio2.jpg,2023-09-16,The Redemption of Ricky Grey,False,6.0,1
False,,[],1106374,en,Doing the Hollywood Shuffle,"Actors Rusty Cundieff, Anne-Marie Johnson, and Bobby McGee reflect on the production of Hollywood Shuffle.",1.311,/gV8LcUJ0J8rXwcZM1JVu3Pfmvl9.jpg,2023-02-28,Doing the Hollywood Shuffle,False,0.0,0
False,/97WTggJ45amRXeJSZo2JSkAS0ZK.jpg,[16],715222,hu,27,"Alice is 27 years old today. Even though she is suffocating a bit, she still lives with her parents and tends to live in her dreams to escape her dreary everyday life. After a psychedelic party on a factory roof, she has a serious drunken bike accident. Will this give her the courage to become an adult?",1.237,/cb0GYjhRnvcNsIvhaIGPKhJA1ZZ.jpg,2023-05-26,27,False,6.7,5
False,/x1BFYlbgziCMXM34aGbeWF2mphc.jpg,"[27, 80, 14]",857570,en,Landfill,"When a little girl begins to see the ghost of another girl her age shortly after finding a necklace at a landfill, she embarks on a journey to help the ghost discover the mystery behind her death.",1.573,/fvt9M2b4ulqkBCWJmAT1vhhzWzB.jpg,2023-10-17,Landfill,False,4.0,2
False,,"[99, 9648]",1210094,en,De UFO’s van Soesterberg,"In the early morning of February 3, 1979, a giant black triangular object flew over Soesterberg Air Base. At least twelve soldiers witnessed this bizarre spectacle.",0.989,/45pk92Le1Rsf0vOxOOTXmEQ9uzo.jpg,2023-11-11,The UFO's of Soesterberg,False,10.0,1
False,/vefy4c5pykU861vV8A4tnd8YDw8.jpg,"[35, 18]",1196095,hi,शर्माजी की बेटी,"Multi-generational ensemble about the modern, middle-class female experience and the lives of urban women, all with the common surname of Sharma.",0.989,/5hxRLWCRQxg9effuePfD7Pu6gbQ.jpg,2023-11-01,Sharmajee Ki Beti,False,0.0,0
False,/dmelLCcy5A6hDnNRPttNGNEErc6.jpg,"[10751, 35, 18]",982875,te,ఆర్గానిక్ మామ హైబ్రీడ్ అల్లుడు,"Vijay, a failed but talented film director starts selling Kondapalli toys made by his sculptor parents to make a living. He falls in love with Hassini, the daughter of a rich landlord and a businessman Organic Venkataramana, who gets furious when he comes to know Hassini’s relationship with Vijay. When Munikonda offers Vijay a chance to direct, Vijay lands in desperate situation to prove himself to win over his dream, love and life.",1.651,/xU6xN6s8zQIHoAcnzl9b0KC9W1Y.jpg,2023-03-03,Organic Mama Hybrid Alludu,False,7.0,3
False,,[],1218425,en,Hollywood Deal,A former police officer decides to return to the force to investigate a case that will lead him to expose a big criminal organization in Los Angeles.,1.101,/96hN92G5QE6Rm6hXZM58irhLeKn.jpg,2023-12-07,Hollywood Deal,False,0.0,0
False,,[10402],1215109,fr,Rahill en concert aux Trans Musicales de Rennes 2023,,1.39,/cmHTJrS4M2nLVifiQk7b8HHcfa.jpg,2023-12-08,Rahill en concert aux Trans Musicales de Rennes 2023,False,0.0,0
False,/tmURNnPlR8sTf0kvYi2Qg33mZdI.jpg,[18],1186646,cs,Už tě nemám rád,"Thirteen-year-old Marek shoots videos on social themes, making him an outsider among his classmates. At home his peaceful relationship with his mother is disrupted by his mother's new acquaintance. In the most sensitive phase of his life, Tereza enters his path.",0.989,/1eM77C3lG1xepWTFfkEJXIfnh52.jpg,2023-10-07,I Don't Love You Anymore,False,0.0,0
False,/17e4B71MiHzbp1bFI9Bam67G6qj.jpg,"[53, 9648]",1129468,en,Killer Coworker,"When a spa employee is framed for the murder of a jealous coworker, she must uncover the culprit before she becomes their next victim.",1.114,/3kw7Ic1RDZGZ69kywBiOWeIKQox.jpg,2023-05-20,Killer Coworker,False,7.0,1
False,,"[27, 18]",1123930,pt,Psicose 4.48,"An adaptation of the play ""4.48 Psychosis"" written by Sarah Kane. The movie consists of scenes that work as a fragmenteded voyage through the mind of a person on a deeply depressive state. Everything is shown in a raw and experimental manner to bring the feelings and emotions in the most pure form to screen.",0.989,/ek3zmoyBk5VBbQPb9NRDCEksdvk.jpg,2023-09-22,4.48 Psychosis,False,0.0,0
False,,[99],994214,en,Moving Together,"Moving Together is a celebratory love letter to music and dance that brims with kinetic life and energy. This documentary explores the intricate collaboration between dancers and musicians, moving seamlessly between Flamenco, Modern, and New Orleans Second Line.",0.989,/kHmj7j0vsxT3F2np3PG5G7XON4W.jpg,2023-02-11,Moving Together,False,0.0,0
False,,[99],1215897,hu,Valóság.exe: A színfalak mögött,,1.39,/qYxXJpKc72iF9bCqU0Vq3i6MIHU.jpg,2023-12-08,Valóság.exe: A színfalak mögött,False,0.0,0
False,,"[18, 99]",1197788,es,Desde el principio hasta el final,"In a search for giving new meaning to the past and understanding her present, the director tries to establish a dialogue between her parents -which has been non-existent for years- through letters and family archive material prior to her birth.",1.354,/hj2vP6PYx8RTPUtYacgD9zsqbFr.jpg,2023-11-05,From Beginning to End,False,0.0,0
False,,[18],1217245,en,De Ukuelige,"The Danish girl Ingrid seems to ignore the fact that World War II literally explodes around her family farm. She is tired of her boring countryside existence, and dreams about traveling far away. Just like her deceased dad did. When Ingrid and her little sister Agnete finds the young German deserter Otto, they decide to keep him hidden. Ingrid sees Otto as a new exiting adventure. A window to the beautiful world.",1.825,/ue0ylaQEi9bT3D0gk03tH6wen7v.jpg,2023-11-26,The Irrepressible,False,0.0,0
False,,"[9648, 53, 18]",1216774,ko,매트,"Once you get on the mat, the judging begins! One day, eight people are suddenly called to the mat. They have nothing in common. They are given an unidentified mission to confess their sins if they want to get out alive. On the mat full of confusion, screams, and disbelief, the players must do their best to survive. After accusing them of a crime, the game gets more and more extreme...",1.402,/hDY540gPAa4rBuQoXHHMjXnIpFt.jpg,2023-11-30,The Mat,False,0.0,0
False,/hMUKGse32HfuzntNexJtmtvjtjG.jpg,[99],1203445,en,"Serving in Secret: Love, Country, and Don't Ask, Don't Tell",Tracing the U.S. military's long history of discrimination against the gay community and one couple's personal journey for acceptance.,1.156,/h3RhgIus4TpJn0Fi03ap7SJMVTh.jpg,2023-11-12,"Serving in Secret: Love, Country, and Don't Ask, Don't Tell",False,0.0,0
False,,[99],1203135,en,John Wayne: Cowboys & Demons,John Wayne was a legendary actor and an embodiment of America itself. While he played men who always do the right thing on camera his real life is far more complicated.,0.988,/fzzP8xHHkSck65FU1BUZNRFxx7u.jpg,2023-03-23,John Wayne: Cowboys & Demons,False,0.0,0
False,,"[18, 80]",1202141,en,Women of the Jury,"A man is on trial accused of the murder of two young Black men, and 12 women are called to serve on the jury. After deliberation, one juror is convinced the man is not guilty, while the majority claims he is guilty.",1.248,/7lnrrsKShyekjtrVGx9aYsEYhTe.jpg,2023-10-13,Women of the Jury,False,0.0,0
False,,"[53, 27]",1194736,en,We Spent the Night in an Unhaunted House,"Rhett and Link rent a seemingly ghost-free house for the night, but something goes awry just as they start to get comfortable.",0.988,/bxu1sIj4hcGun24mMvfuceQM3rY.jpg,2023-10-21,We Spent the Night in an Unhaunted House,False,0.0,0
False,/bbAdEY4c2bEp7SmjFRlITrtCnJy.jpg,[99],1192581,en,Man About the House: 50 Years of Laughs,"An affectionate look at the 1970s sitcom, with interviews and a look behind the scenes.",1.001,/thdZtGXSMTY0UpRlDwjWxuMdYtQ.jpg,2023-10-14,Man About the House: 50 Years of Laughs,False,0.0,0
False,,[],1191344,en,Sifter,"Turns out Happily Ever After's aren't always so simple. As Smara and Nisha celebrate their first Karva Chauth together as a married couple, they realise that some issues can't be left unspoken.",0.988,/mf4jwjZimYOHNyV7zLDmLh0YzDM.jpg,2023-09-23,Sifter,False,0.0,0
False,,[],1191316,en,Some Thoughts On The Common Toad,A cine-collage manifesto in defense of beauty amidst political cynicism and environmental alienation. Based on the essay by George Orwell and narrated by Tilda Swinton.,0.988,/bkBfaZaoMQZqfRjyPKxnCjhcazW.jpg,2023-06-17,Some Thoughts On The Common Toad,False,0.0,0
False,/6dF6yT2eCLxRfBTPAIHfSrwPu4l.jpg,[28],1187720,en,Gun Play,"When his superiors discover that his wife is an FBI agent, a gangster is forced to take on one of Detroit’s most dangerous crime families.",0.988,/oOMBUKs3lKquh8CA2pEraHzke5C.jpg,2023-09-09,Gun Play,False,0.0,0
False,/4Tymo7piJSsHESX0EZJxMChR91o.jpg,[],1186972,en,Four Seasons - One Day,"A traveler, wandering through all four seasons in just one day, discovers that every season holds its own beauty. With its meditative and magical tone, the film invites viewers to consider that even the impossible is possible.",0.988,/cPCKqwa1dV0pBE6CiDo5r7v5TeH.jpg,2023-11-01,Four Seasons - One Day,False,0.0,0
False,,[27],1186785,en,He Killed in Ecstasy,"A young doctor kills himself after a medical committee terminates his research into human embryos, considering it too inhumane.",1.477,/7VyvmHkNiPrtNgMOJMUkzZhRp4G.jpg,2023-10-06,He Killed in Ecstasy,False,0.0,0
False,,[18],1186477,fr,Le corps du délit,"""Corpus delicti"": object that materially proves the existence of a criminal offense, a crime. Filmmaker Léolo reverses the perspective and asks in this docufiction what society does with the bodies of those who break the rules and resist power. The film successively gives a voice to the mutilated victims of police brutality and to a young fictional gay activist, carried by both his love and his devotion, but crushed by the legal system and prison. The film asks essential and necessary questions about the difficult intersection of art and politics, expression and action, justice and violence.",1.226,/9zg2jZwVjO9MQWwv003IYHvlD8I.jpg,2023-11-19,Corpus Delicti,False,0.0,0
False,/zENkU3B4sFuzmvteMdAPIjMPx8r.jpg,[99],1183841,pt,Raízes: Voltando ao Passado,,1.152,/yp7IzfgovPjgNd1qPTKjmvaeVrI.jpg,2023-11-30,Raízes: Voltando ao Passado,False,0.0,0
False,,[],1183437,en,Out of the Grey,"""Out of the Grey"" tells the story of Laura, a pregnant environmental refugee who is forced to leave her haven in the hope of finding medical support and safety for her unborn baby. The film touches on present-day issues such as the cost of living, global warming, and the refugee crisis in an inhospitable world.",0.988,/iNMkCOU23YWyj5dTkvbz4WbpmeS.jpg,2023-10-23,Out of the Grey,False,0.0,0
False,/wGBdHmzTgB7dl6VIZAvC2Gv0Bf2.jpg,"[53, 80, 18]",1181578,cs,Cesta do tmy,"What led a former top scientist to  rob a bank and hold a dozen hostages? Czech Television's crime thriller based on Martin Goffa's novel ""The Little Girl"" is squeezed into two environments - the interior of a robbed bank with hostages and the interior of a crisis management car, from where the police communicate with the mysterious attacker and try, like him, to play for time and find out more about him. The flashbacks also tell the story of the attacker's daughter Karin from the recent past, gradually revealing a connection with what is happening in the current storyline.",1.225,/zwhzkKWsDTjCEx8JigzE3WN9Etk.jpg,2023-09-22,Into the Darkness,False,7.0,1
False,/6n6FcqbKKsw1NKpjNQWNdokZmsd.jpg,"[35, 18]",1178673,pl,"Chcesz pokoju, szykuj się do wojny","Despite really not being military material, Tytus decides to join a local paramilitary group created by his father. Forever an optimist, the boy heads into the forest convinced he can overcome any challenges that come his way.",1.477,/ig9obXqxtwJ8sUZeySWNzYx31Zr.jpg,2023-10-06,"Pray for Peace, Train for War",False,0.0,0
False,,"[16, 14, 10751]",1177017,yi,אַנטלאָפענע חלה,"During Shabbos dinner in a remote shtetl, a loaf of challah magically comes to life just as a family is about to eat him.",0.988,/nwnr6CHhAttKixXM1YbWdlbJzWS.jpg,2023-09-12,Challah on the Run,False,0.0,0
False,/kF51LhHLnZ6asMxrPtIZEcxtFCS.jpg,[],1175814,en,Gamebred Fighting Championship 5: Dos Santos vs. Werdum,"Gamebred Fighting Championship 5: Dos Santos vs. Werdum was a mixed martial arts event that took place on Friday, September 8 , 2023 at the Vystar Veterans Memorial Arena in Jacksonville, Florida.",0.988,/vXKztqapwDPJmMNsCyBQoQkGS8d.jpg,2023-09-08,Gamebred Fighting Championship 5: Dos Santos vs. Werdum,False,0.0,0
False,,[99],1174167,en,Dreaming Up a Nightmare,"Documentary about the production and distribution of notorious 1981 slasher ""Nightmare"".",2.156,/n1hj6w0kyQLKtxO7QmJJT5kNnl5.jpg,2023-08-01,Dreaming Up a Nightmare,False,9.0,1
False,,[27],1171211,en,The Dead of Winter,"After an affluent man leaves a rough sleeper to die in the cold on Christmas Eve, he's haunted by a figure that may be a vengeful spirit - or his own guilty conscience.",1.152,/ryvtltEZJmF7QJiCONtDIa2gL9N.jpg,2023-08-26,The Dead of Winter,False,0.0,0
False,/ABJOcPC4SFzyaRpYOvRtHKiSbX.jpg,"[53, 18, 36]",1169327,ru,Телекинез,"Moscow, 1977. Scientists are studying paranormal phenomena in a full secrecy. A professor-physicist, an expert in telekinesis and hypnosis, encounters an inexplicable force, the existence of which is impossible to believe in. Сonsequently, his daughter Anna finds out she is gifted with a horrifying deathful power.",1.258,/xPJKwo0ScfbBYi7vq1SLa3HfxML.jpg,2023-09-07,Telekinesis,False,3.0,3
False,/oTQMfLEwDbGHQVJ009DoDJORyHT.jpg,[35],1166014,en,Dara Ó Briain: So Where Were We?,"Dara O Briain’s award-winning show filmed at Dublin’s Vicar Street in 2022. Dara deals with missing body parts, a TV show he’ll never do and an astonishing family revelation.",1.456,/u21ZkBvfWN7tQKiUXavcUy96RFa.jpg,2023-08-21,Dara Ó Briain: So Where Were We?,False,7.5,2
False,/iUd8LszW1yzlYJ11GUqI9i2UsrO.jpg,"[27, 28]",1160171,en,Prisoner of the Dawn,"A criminal from the 1940s is captured by the Nazis, they experiment on him turning him into a vampire. Now the deep state wants to experiment on him to create a super soldier. He fights to stop them.",0.988,/jqPVoD9sZsk4EfNTK4uQAADMfy4.jpg,2023-01-27,Prisoner of the Dawn,False,0.0,0
False,,[99],1158824,ja,노리코 세츠코,The film reconstructs the life of Noriko by selecting scenes from Oz Yasujiro’s films featuring actor Hara Setsuko.,0.988,,2023-08-27,Noriko Setsuko,False,0.0,0
False,,[99],1156323,en,Bill Douglas - My Best Friend,"The story of the extraordinary friendship between Scottish film maker Bill Douglas and his lifelong companion and collaborator Peter Jewell. Bill Douglas was Scotland’s finest director, celebrated by the likes of Lynne Ramsay, Lenny Abrahamson, Satajit Ray and Yuliya Solntseva. Bill’s life was turned around in the Egyptian desert when during National Service he met the man who would become his lifelong friend, Peter Jewell. The two men had very different backgrounds but they formed a unique bond that channelled a tremendous creative energy. In this film Peter reminisces about the life he shared with Bill in their tiny Soho flat filled with cinema memorabilia. Their shared love of the movies lead them to start experimenting with an 8mm camera. Peter’s memories and musings about the legacy Bill left behind are illustrated with these never-before-seen short films.",0.988,/cs5cxv6niYCBBjJLpJpWDdbl6cF.jpg,2023-09-05,Bill Douglas - My Best Friend,False,0.0,0
False,/uMhWJWY90dLaJAZseUWLcjdkBkZ.jpg,[18],1156202,hi,Stolen,"The five-month-old baby of impoverished tribal woman Jhumpa Mahato is stolen. Two brothers, Gautam and Raman, who witness the kidnapping, try to help her and become embroiled in the complexities of the investigation.",0.988,/lFUr6utgGku49P6zOWmKXKczEsD.jpg,2023-08-31,Stolen,False,6.5,2
False,,[],1155486,en,Lucie Arnaz: I Got the Job! Songs From My Musical Past,"Lucie Arnaz celebrates a life on stage! From her first role at 14 as The Cheshire Cat in Alice in Wonderland to a grandmother hanging upside down on a trapeze while singing about the preciousness of life in Pippin, Lucie and musical director Ron Abel offer audiences this brand new concert sharing stories and songs that Lucie has long been known for. With anecdotes and fond memories about her co-stars, directors, and musical collaborators, Lucie offers iconic songs and hidden treasures from some of Broadway’s greatest shows and a look at the backstage magic it takes to create them. Join us for an evening of honoring our great American musical theatre that is not to be missed!",0.988,/auRRls05fvwWgY5crOljgeg8FRV.jpg,2023-07-22,Lucie Arnaz: I Got the Job! Songs From My Musical Past,False,0.0,0
False,,[27],1147590,en,Para-Psych Trauma,"Five participants take part in a psychology experiment on the aftereffects of a Ouija board session, finding something far more sinister than they could ever expect.",0.988,/6CnwkKnEi3WkDZeyxegnGJOr4j1.jpg,2023-04-25,Para-Psych Trauma,False,0.0,0
False,,"[18, 53]",1146719,de,Entführt - 14 Tage Überleben,"In 1981, all of Germany fears for the life of eleven-year-old Johannes Erlemann, the eleven-year-old son of entrepreneur Jochem Erlemann, who was in custody on suspicion of fraud at the time of his son's abduction. The boy was snatched off his bicycle by his kidnappers, put into a van and then spend two terrible weeks in a shed in the forest fighting for his life having been chained to a wall and left  without daylight, while the kidnappers try to extort a large ransom from his wealthy parents.",0.988,/veujZZ2p29Vv7DQINWp1Hjib5IM.jpg,2023-06-27,Kidnapped - 14 Days of Survival,False,5.8,2
False,/d0W3UmEn8psR56PTh0xmzxETybR.jpg,"[99, 10402]",1145196,fr,"Dalida et Orlando, les âmes sœurs","Dalida was an international star, selling over 140 million records in 10 languages. But behind her glittering career and dramatic and tragic personal life, was her ever supportive younger brother Orlando. The documentary sheds light on the professional and personal relationship between the music icon and her producer, between sister and brother.",2.159,/tGUPmReGRtDIR7pRECzFFVvBzEC.jpg,2023-08-04,Dalida & Orlando: Brother and Sister Forever,False,10.0,1
False,/s76oHC6sXo7eUzCUdn60WtibMoo.jpg,[10402],1144894,en,"Dead & Company: 2023-06-22 Citi Field, New York, NY, USA","Set 1: Feel Like a Stranger(Grateful Dead cover) Franklin's Tower(Grateful Dead cover) (John Mayer on vocals) Mama Tried(Merle Haggard cover) Alabama Getaway(Grateful Dead cover) (John Mayer on vocals) Dear Mr. Fantasy(Traffic cover) (John and Bob shared vocals) (>) Hey Jude(The Beatles cover) (Coda) (everyone on vocals) Truckin'(Grateful Dead cover) (>) Deal(Jerry Garcia cover) (John Mayer on vocals) Set 2: Scarlet Begonias(Grateful Dead cover) (>) Fire on the Mountain(Grateful Dead cover) (Oteil on vocals) Estimated Prophet(Grateful Dead cover) (with 'Get Up, Stand Up' by The Wailers tease) (>) Eyes of the World(Grateful Dead cover) (>) Drums(Grateful Dead cover) (with Oteil) (>) Space(Grateful Dead cover) (>) All Blues(Miles Davis cover) (>) Cumberland Blues(Grateful Dead cover) (Bob and John shared vocals) (>) All Along the Watchtower(Bob Dylan cover) Morning Dew(Bonnie Dobson cover) Encore: Brokedown Palace(Grateful Dead cover) (Bob and John shared vocals)",0.988,/aKsYi9YUddJJmwGlRtFVDyKlEZo.jpg,2023-06-22,"Dead & Company: 2023-06-22 Citi Field, New York, NY, USA",False,10.0,1
False,/4ZURolRZdQLVyQCyTuEtiD9DZLV.jpg,[35],1143374,en,Shoes Off,"After a night out, two drunk best friends share just how much they care for each other. When Rick (Rick Darge) asks his buddy (Clayton Farris) to take his shoes off if he passes out, the night takes a weird turn as his friend obliges and embarks on a bizarre caring spree that seems to have no end.",0.988,/mMpkUF5SbbNa7rdXdF2i86aTtZU.jpg,2023-06-25,Shoes Off,False,0.0,0
False,/vP2VV20TqXzNLUwMJqS7KIHb8ep.jpg,[99],1140250,fr,"Ken Loach, le vent de la révolte",,1.119,/pee7RgOkKxYwkRxq0AtJdaCZEh8.jpg,2023-06-02,"Ken Loach, le vent de la révolte",False,10.0,1
False,,[],1137027,en,When Camping Goes Horribly Wrong,"Camping disasters including swarms of insects, an encounter with a lion, and a holiday that takes a sinister turn when two female backpackers find their car tyres have been slashed.",1.087,,2023-05-28,When Camping Goes Horribly Wrong,False,0.0,0
False,/a3oZ0KVEz24UFZ9L2sJVkBcdrkP.jpg,[18],1136993,nl,Toen we van de Duitsers verloren,"The summer of 1974. The city is empty, all their friends are on holiday and Daan and Jonas -not friends- will simply have to get on with each other. But their heads are full of Heleentje, who's gone, but not on holiday.",1.193,/wP8mO6kL1JdLrFAT9O5d7q2DVqD.jpg,2023-09-21,When We Lost to the Germans,False,0.0,0
False,,[18],1136306,fr,Nos Futures,"A face-to-face meeting behind closed doors on the theme of Amazon deforestation brings together two heads of state. At the same time, a school director accompanies a student particularly concerned by the climate emergency to an unknown destination.",0.988,/sPU6usbS6O04gdoAkQPD6Bmc314.jpg,2023-06-25,Our Futures,False,0.0,0
False,,[],1136217,en,Carnage Collection: Feast of Flesh,"Another blast of creepy, crazy clips from Full Moon favorites. Get ready for vintage FM gore galore in this, the ultimate R-rated streaming ""party tape"".",1.578,/zWSJ4UOEyjRIxNSvE2Tr2dzrxto.jpg,2023-05-05,Carnage Collection: Feast of Flesh,False,0.0,0
False,,[],1136215,en,Carnage Collection: Forbidden Freaks,More mayhem from the Full Moon vaults. Get ready for oodles of splatter and other sanguinary strangeness in this clip-trip sideshow from HELL. And speaking of Hell.,1.32,/dPKAXZN4um23voIfdVfSUUCuZEa.jpg,2023-04-08,Carnage Collection: Forbidden Freaks,False,0.0,0
False,,[],1136211,en,Carnage Collection: Evil Edibles,The final freak out in our Carnage Collection of creepy clips. Gather your pals around your screen of choice and immerse yourself in some of the goriest Grand Guignol scenes from Full Moon's most splatterific shockers.,0.988,/pb3rJKft7DjSnS6bXWXKXhWEOtU.jpg,2023-03-31,Carnage Collection: Evil Edibles,False,0.0,0
False,/uACReSRoTPHEnaQNsbM2rdf5Bva.jpg,[10402],1135623,en,"Dead & Company: 2023-06-01 Coastal Credit Union Music Park at Walnut Creek, Raleigh, NC, USA",Set 1:  New Speedway Boogie (Grateful Dead cover)  They Love Each Other (Jerry Garcia cover)  Mama Tried (Merle Haggard cover)  Easy Wind (Grateful Dead cover)  Ramble On Rose (Grateful Dead cover)  Dear Mr. Fantasy (Traffic cover) (>)  Hey Jude (The Beatles cover)  Bird Song (Jerry Garcia cover)  Set 2:  Sugaree (Jerry Garcia cover)  St. Stephen (Grateful Dead cover) (>)  William Tell Bridge (Grateful Dead cover) (>)  The Eleven (Grateful Dead cover)  Iko Iko (Sugar Boy and His Cane Cutters cover) (>)  Drums (Grateful Dead cover) (>)  Space (Grateful Dead cover) (>)  I Need a Miracle (Grateful Dead cover) (>)  Wharf Rat (Grateful Dead cover)  Casey Jones (Grateful Dead cover)  Encore:  Black Muddy River (Grateful Dead cover),0.988,/v0IbAqhHoNPsWxtpL4MyIaogIxk.jpg,2023-06-01,"Dead & Company: 2023-06-01 Coastal Credit Union Music Park at Walnut Creek, Raleigh, NC, USA",False,8.0,1
False,,[],1134615,id,Kama,"Elderly couple Surya and Indah’s love for each other is tested by Indah’s diabetes and Surya’s hearing impairment, but they stay together.",1.089,/honQqMZfO0lFPXuDYwms6ebo6U4.jpg,2023-06-03,An Eternity,False,0.0,0
False,/uOoM1zq89kp1dNqusGDjzl9bJJi.jpg,[99],1134012,en,"I'm Not Crazy, I'm Sick","A powerful documentary that chronicles three families and who are fighting for survival against Lyme disease. The film highlights the physical, emotional, and financial toll the disease takes on their lives, as well as the urgent need for greater awareness, testing, and treatment options.",0.988,/ydOtUrwVfbraVMQwC9T5kNua00W.jpg,2023-05-30,"I'm Not Crazy, I'm Sick",False,0.0,0
False,,[],1132451,it,The Marriage of Greta Garbo and Sergei Eiseinstein,,1.147,/efuXrll7KWxTLRc3HzW7PUOyfpV.jpg,2023-05-28,The Marriage of Greta Garbo and Sergei Eiseinstein,False,1.5,2
False,/9G9yeE2yUTCGO6a1b9QpFQuAa31.jpg,[35],1130933,zh,拳力以赴,,0.988,/358Z9L1gCE0dleCxw6rhql76MEf.jpg,2023-05-22,Change Fist Power,False,0.0,0
False,,[],1130542,fa,In the Garden of Tulips,"Amidst the 1988 war, Caroline takes a car ride with her father to the Iranian countryside of Birjand.",0.988,/sC0dMbkp46fUtr7yNzAK6fG3rS.jpg,2023-04-14,In the Garden of Tulips,False,0.0,0
False,,"[16, 99]",1129262,en,Legal Ladies: Pioneers of Law,"This documentary explores some of the most famous women who have made an impact on law and the legal system in America. From Ruth Bader Ginsburg to Erin Brockovich, get ready to spend some time with the women who have shaped history. HistoryMovie.tv presents Legal Ladies: Pioneers of Law.",0.988,/qV0rSb10mF9N2FrgNMyr7LgEvZA.jpg,2023-05-16,Legal Ladies: Pioneers of Law,False,0.0,0
False,/d2nFBYczsgxVQdmNi8gbleppmt2.jpg,[35],1128019,en,Anjelah Johnson-Reyes: Say I Won't,Stand up special,0.988,/u2sXDQ3Y4d5JNhdkYfFVoc7lhbg.jpg,2023-05-14,Anjelah Johnson-Reyes: Say I Won't,False,0.0,0
